"","GO.ID","Term","Annotated","Significant","Expected","Rank in elimFisher","classicFisher","elimFisher"
"756","GO:0007018","microtubule-based movement",60,0,0.02,756,"1.0000","1.00000"
"757","GO:0007019","microtubule depolymerization",15,0,0,757,"1.0000","1.00000"
"758","GO:0007020","microtubule nucleation",12,0,0,758,"1.0000","1.00000"
"759","GO:0007021","tubulin complex assembly",6,0,0,759,"1.0000","1.00000"
"760","GO:0007029","endoplasmic reticulum organization",35,0,0.01,760,"1.0000","1.00000"
"761","GO:0007030","Golgi organization",46,0,0.01,761,"1.0000","1.00000"
"762","GO:0007031","peroxisome organization",38,0,0.01,762,"1.0000","1.00000"
"763","GO:0007032","endosome organization",16,0,0,763,"1.0000","1.00000"
"764","GO:0007033","vacuole organization",81,0,0.02,764,"1.0000","1.00000"
"765","GO:0007034","vacuolar transport",117,0,0.04,765,"1.0000","1.00000"
"766","GO:0007035","vacuolar acidification",9,0,0,766,"1.0000","1.00000"
"767","GO:0007041","lysosomal transport",12,0,0,767,"1.0000","1.00000"
"768","GO:0007043","cell-cell junction assembly",7,0,0,768,"1.0000","1.00000"
"769","GO:0007049","cell cycle",928,0,0.29,769,"1.0000","1.00000"
"770","GO:0007051","spindle organization",74,0,0.02,770,"1.0000","1.00000"
"771","GO:0007052","mitotic spindle organization",46,0,0.01,771,"1.0000","1.00000"
"772","GO:0007059","chromosome segregation",197,0,0.06,772,"1.0000","1.00000"
"773","GO:0007062","sister chromatid cohesion",43,0,0.01,773,"1.0000","1.00000"
"774","GO:0007064","mitotic sister chromatid cohesion",15,0,0,774,"1.0000","1.00000"
"775","GO:0007076","mitotic chromosome condensation",10,0,0,775,"1.0000","1.00000"
"776","GO:0007080","mitotic metaphase plate congression",8,0,0,776,"1.0000","1.00000"
"777","GO:0007088","regulation of mitotic nuclear division",18,0,0.01,777,"1.0000","1.00000"
"778","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",22,0,0.01,778,"1.0000","1.00000"
"779","GO:0007093","mitotic cell cycle checkpoint signaling",28,0,0.01,779,"1.0000","1.00000"
"780","GO:0007094","mitotic spindle assembly checkpoint signaling",11,0,0,780,"1.0000","1.00000"
"781","GO:0007095","mitotic G2 DNA damage checkpoint signaling",5,0,0,781,"1.0000","1.00000"
"782","GO:0007097","nuclear migration",8,0,0,782,"1.0000","1.00000"
"783","GO:0007098","centrosome cycle",10,0,0,783,"1.0000","1.00000"
"784","GO:0007112","male meiosis cytokinesis",8,0,0,784,"1.0000","1.00000"
"785","GO:0007127","meiosis I",81,0,0.02,785,"1.0000","1.00000"
"786","GO:0007129","homologous chromosome pairing at meiosis",33,0,0.01,786,"1.0000","1.00000"
"787","GO:0007131","reciprocal meiotic recombination",66,0,0.02,787,"1.0000","1.00000"
"788","GO:0007135","meiosis II",26,0,0.01,788,"1.0000","1.00000"
"789","GO:0007140","male meiotic nuclear division",30,0,0.01,789,"1.0000","1.00000"
"790","GO:0007142","male meiosis II",5,0,0,790,"1.0000","1.00000"
"791","GO:0007143","female meiotic nuclear division",7,0,0,791,"1.0000","1.00000"
"792","GO:0007155","cell adhesion",19,0,0.01,792,"1.0000","1.00000"
"793","GO:0007163","establishment or maintenance of cell polarity",35,0,0.01,793,"1.0000","1.00000"
"794","GO:0007166","cell surface receptor signaling pathway",39,0,0.01,794,"1.0000","1.00000"
"795","GO:0007186","G protein-coupled receptor signaling pathway",24,0,0.01,795,"1.0000","1.00000"
"796","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",6,0,0,796,"1.0000","1.00000"
"797","GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway",7,0,0,797,"1.0000","1.00000"
"798","GO:0007231","osmosensory signaling pathway",5,0,0,798,"1.0000","1.00000"
"799","GO:0007264","small GTPase mediated signal transduction",35,0,0.01,799,"1.0000","1.00000"
"800","GO:0007265","Ras protein signal transduction",17,0,0.01,800,"1.0000","1.00000"
"801","GO:0007266","Rho protein signal transduction",5,0,0,801,"1.0000","1.00000"
"802","GO:0007267","cell-cell signaling",42,0,0.01,802,"1.0000","1.00000"
"803","GO:0007276","gamete generation",93,0,0.03,803,"1.0000","1.00000"
"804","GO:0007292","female gamete generation",13,0,0,804,"1.0000","1.00000"
"805","GO:0007346","regulation of mitotic cell cycle",73,0,0.02,805,"1.0000","1.00000"
"806","GO:0007349","cellularization",9,0,0,806,"1.0000","1.00000"
"807","GO:0007389","pattern specification process",378,0,0.12,807,"1.0000","1.00000"
"808","GO:0007584","response to nutrient",16,0,0,808,"1.0000","1.00000"
"809","GO:0007602","phototransduction",22,0,0.01,809,"1.0000","1.00000"
"810","GO:0008033","tRNA processing",104,0,0.03,810,"1.0000","1.00000"
"811","GO:0008037","cell recognition",45,0,0.01,811,"1.0000","1.00000"
"812","GO:0008064","regulation of actin polymerization or depolymerization",18,0,0.01,812,"1.0000","1.00000"
"813","GO:0008154","actin polymerization or depolymerization",36,0,0.01,813,"1.0000","1.00000"
"814","GO:0008156","negative regulation of DNA replication",12,0,0,814,"1.0000","1.00000"
"815","GO:0008202","steroid metabolic process",75,0,0.02,815,"1.0000","1.00000"
"816","GO:0008213","protein alkylation",123,0,0.04,816,"1.0000","1.00000"
"817","GO:0008214","protein dealkylation",18,0,0.01,817,"1.0000","1.00000"
"818","GO:0008215","spermine metabolic process",12,0,0,818,"1.0000","1.00000"
"819","GO:0008216","spermidine metabolic process",14,0,0,819,"1.0000","1.00000"
"820","GO:0008219","cell death",228,0,0.07,820,"1.0000","1.00000"
"821","GO:0008272","sulfate transport",10,0,0,821,"1.0000","1.00000"
"822","GO:0008283","cell population proliferation",86,0,0.03,822,"1.0000","1.00000"
"823","GO:0008284","positive regulation of cell population proliferation",26,0,0.01,823,"1.0000","1.00000"
"824","GO:0008285","negative regulation of cell population proliferation",22,0,0.01,824,"1.0000","1.00000"
"825","GO:0008295","spermidine biosynthetic process",8,0,0,825,"1.0000","1.00000"
"826","GO:0008299","isoprenoid biosynthetic process",194,0,0.06,826,"1.0000","1.00000"
"827","GO:0008300","isoprenoid catabolic process",28,0,0.01,827,"1.0000","1.00000"
"828","GO:0008333","endosome to lysosome transport",9,0,0,828,"1.0000","1.00000"
"829","GO:0008334","histone mRNA metabolic process",9,0,0,829,"1.0000","1.00000"
"830","GO:0008356","asymmetric cell division",37,0,0.01,830,"1.0000","1.00000"
"831","GO:0008360","regulation of cell shape",21,0,0.01,831,"1.0000","1.00000"
"832","GO:0008361","regulation of cell size",33,0,0.01,832,"1.0000","1.00000"
"833","GO:0008380","RNA splicing",308,0,0.09,833,"1.0000","1.00000"
"834","GO:0008535","respiratory chain complex IV assembly",8,0,0,834,"1.0000","1.00000"
"835","GO:0008544","epidermis development",5,0,0,835,"1.0000","1.00000"
"836","GO:0008608","attachment of spindle microtubules to kinetochore",10,0,0,836,"1.0000","1.00000"
"837","GO:0008614","pyridoxine metabolic process",6,0,0,837,"1.0000","1.00000"
"838","GO:0008615","pyridoxine biosynthetic process",5,0,0,838,"1.0000","1.00000"
"839","GO:0008643","carbohydrate transport",66,0,0.02,839,"1.0000","1.00000"
"840","GO:0008645","hexose transmembrane transport",11,0,0,840,"1.0000","1.00000"
"841","GO:0008652","amino acid biosynthetic process",183,0,0.06,841,"1.0000","1.00000"
"842","GO:0008654","phospholipid biosynthetic process",146,0,0.04,842,"1.0000","1.00000"
"843","GO:0008655","pyrimidine-containing compound salvage",8,0,0,843,"1.0000","1.00000"
"844","GO:0009051","pentose-phosphate shunt, oxidative branch",11,0,0,844,"1.0000","1.00000"
"845","GO:0009052","pentose-phosphate shunt, non-oxidative branch",8,0,0,845,"1.0000","1.00000"
"846","GO:0009056","catabolic process",2127,0,0.65,846,"1.0000","1.00000"
"847","GO:0009057","macromolecule catabolic process",940,0,0.29,847,"1.0000","1.00000"
"848","GO:0009060","aerobic respiration",136,0,0.04,848,"1.0000","1.00000"
"849","GO:0009061","anaerobic respiration",6,0,0,849,"1.0000","1.00000"
"850","GO:0009062","fatty acid catabolic process",47,0,0.01,850,"1.0000","1.00000"
"851","GO:0009063","amino acid catabolic process",90,0,0.03,851,"1.0000","1.00000"
"852","GO:0009064","glutamine family amino acid metabolic process",74,0,0.02,852,"1.0000","1.00000"
"853","GO:0009065","glutamine family amino acid catabolic process",20,0,0.01,853,"1.0000","1.00000"
"854","GO:0009066","aspartate family amino acid metabolic process",61,0,0.02,854,"1.0000","1.00000"
"855","GO:0009067","aspartate family amino acid biosynthetic process",44,0,0.01,855,"1.0000","1.00000"
"856","GO:0009068","aspartate family amino acid catabolic process",9,0,0,856,"1.0000","1.00000"
"857","GO:0009069","serine family amino acid metabolic process",57,0,0.02,857,"1.0000","1.00000"
"858","GO:0009070","serine family amino acid biosynthetic process",40,0,0.01,858,"1.0000","1.00000"
"859","GO:0009071","serine family amino acid catabolic process",18,0,0.01,859,"1.0000","1.00000"
"860","GO:0009072","aromatic amino acid metabolic process",139,0,0.04,860,"1.0000","1.00000"
"861","GO:0009073","aromatic amino acid family biosynthetic process",42,0,0.01,861,"1.0000","1.00000"
"862","GO:0009074","aromatic amino acid family catabolic process",21,0,0.01,862,"1.0000","1.00000"
"863","GO:0009081","branched-chain amino acid metabolic process",45,0,0.01,863,"1.0000","1.00000"
"864","GO:0009082","branched-chain amino acid biosynthetic process",23,0,0.01,864,"1.0000","1.00000"
"865","GO:0009083","branched-chain amino acid catabolic process",22,0,0.01,865,"1.0000","1.00000"
"866","GO:0009084","glutamine family amino acid biosynthetic process",38,0,0.01,866,"1.0000","1.00000"
"867","GO:0009085","lysine biosynthetic process",16,0,0,867,"1.0000","1.00000"
"868","GO:0009086","methionine biosynthetic process",21,0,0.01,868,"1.0000","1.00000"
"869","GO:0009088","threonine biosynthetic process",10,0,0,869,"1.0000","1.00000"
"870","GO:0009089","lysine biosynthetic process via diaminopimelate",14,0,0,870,"1.0000","1.00000"
"871","GO:0009092","homoserine metabolic process",9,0,0,871,"1.0000","1.00000"
"872","GO:0009094","L-phenylalanine biosynthetic process",12,0,0,872,"1.0000","1.00000"
"873","GO:0009095","aromatic amino acid family biosynthetic process, prephenate pathway",15,0,0,873,"1.0000","1.00000"
"874","GO:0009097","isoleucine biosynthetic process",14,0,0,874,"1.0000","1.00000"
"875","GO:0009098","leucine biosynthetic process",11,0,0,875,"1.0000","1.00000"
"876","GO:0009099","valine biosynthetic process",11,0,0,876,"1.0000","1.00000"
"877","GO:0009100","glycoprotein metabolic process",181,0,0.06,877,"1.0000","1.00000"
"878","GO:0009101","glycoprotein biosynthetic process",166,0,0.05,878,"1.0000","1.00000"
"879","GO:0009110","vitamin biosynthetic process",79,0,0.02,879,"1.0000","1.00000"
"880","GO:0009112","nucleobase metabolic process",38,0,0.01,880,"1.0000","1.00000"
"881","GO:0009113","purine nucleobase biosynthetic process",10,0,0,881,"1.0000","1.00000"
"882","GO:0009116","nucleoside metabolic process",28,0,0.01,882,"1.0000","1.00000"
"883","GO:0009117","nucleotide metabolic process",310,0,0.1,883,"1.0000","1.00000"
"884","GO:0009119","ribonucleoside metabolic process",16,0,0,884,"1.0000","1.00000"
"885","GO:0009123","nucleoside monophosphate metabolic process",47,0,0.01,885,"1.0000","1.00000"
"886","GO:0009124","nucleoside monophosphate biosynthetic process",46,0,0.01,886,"1.0000","1.00000"
"887","GO:0009126","purine nucleoside monophosphate metabolic process",25,0,0.01,887,"1.0000","1.00000"
"888","GO:0009127","purine nucleoside monophosphate biosynthetic process",25,0,0.01,888,"1.0000","1.00000"
"889","GO:0009129","pyrimidine nucleoside monophosphate metabolic process",17,0,0.01,889,"1.0000","1.00000"
"890","GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process",16,0,0,890,"1.0000","1.00000"
"891","GO:0009132","nucleoside diphosphate metabolic process",72,0,0.02,891,"1.0000","1.00000"
"892","GO:0009133","nucleoside diphosphate biosynthetic process",6,0,0,892,"1.0000","1.00000"
"893","GO:0009134","nucleoside diphosphate catabolic process",7,0,0,893,"1.0000","1.00000"
"894","GO:0009135","purine nucleoside diphosphate metabolic process",59,0,0.02,894,"1.0000","1.00000"
"895","GO:0009138","pyrimidine nucleoside diphosphate metabolic process",6,0,0,895,"1.0000","1.00000"
"896","GO:0009139","pyrimidine nucleoside diphosphate biosynthetic process",6,0,0,896,"1.0000","1.00000"
"897","GO:0009141","nucleoside triphosphate metabolic process",128,0,0.04,897,"1.0000","1.00000"
"898","GO:0009142","nucleoside triphosphate biosynthetic process",60,0,0.02,898,"1.0000","1.00000"
"899","GO:0009143","nucleoside triphosphate catabolic process",5,0,0,899,"1.0000","1.00000"
"900","GO:0009144","purine nucleoside triphosphate metabolic process",109,0,0.03,900,"1.0000","1.00000"
"901","GO:0009145","purine nucleoside triphosphate biosynthetic process",44,0,0.01,901,"1.0000","1.00000"
"902","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",21,0,0.01,902,"1.0000","1.00000"
"903","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",19,0,0.01,903,"1.0000","1.00000"
"904","GO:0009150","purine ribonucleotide metabolic process",205,0,0.06,904,"1.0000","1.00000"
"905","GO:0009152","purine ribonucleotide biosynthetic process",106,0,0.03,905,"1.0000","1.00000"
"906","GO:0009156","ribonucleoside monophosphate biosynthetic process",41,0,0.01,906,"1.0000","1.00000"
"907","GO:0009157","deoxyribonucleoside monophosphate biosynthetic process",5,0,0,907,"1.0000","1.00000"
"908","GO:0009161","ribonucleoside monophosphate metabolic process",42,0,0.01,908,"1.0000","1.00000"
"909","GO:0009162","deoxyribonucleoside monophosphate metabolic process",5,0,0,909,"1.0000","1.00000"
"910","GO:0009163","nucleoside biosynthetic process",6,0,0,910,"1.0000","1.00000"
"911","GO:0009164","nucleoside catabolic process",9,0,0,911,"1.0000","1.00000"
"912","GO:0009165","nucleotide biosynthetic process",163,0,0.05,912,"1.0000","1.00000"
"913","GO:0009166","nucleotide catabolic process",10,0,0,913,"1.0000","1.00000"
"914","GO:0009167","purine ribonucleoside monophosphate metabolic process",25,0,0.01,914,"1.0000","1.00000"
"915","GO:0009168","purine ribonucleoside monophosphate biosynthetic process",25,0,0.01,915,"1.0000","1.00000"
"916","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process",13,0,0,916,"1.0000","1.00000"
"917","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",12,0,0,917,"1.0000","1.00000"
"918","GO:0009179","purine ribonucleoside diphosphate metabolic process",59,0,0.02,918,"1.0000","1.00000"
"919","GO:0009185","ribonucleoside diphosphate metabolic process",64,0,0.02,919,"1.0000","1.00000"
"920","GO:0009188","ribonucleoside diphosphate biosynthetic process",5,0,0,920,"1.0000","1.00000"
"921","GO:0009193","pyrimidine ribonucleoside diphosphate metabolic process",5,0,0,921,"1.0000","1.00000"
"922","GO:0009194","pyrimidine ribonucleoside diphosphate biosynthetic process",5,0,0,922,"1.0000","1.00000"
"923","GO:0009199","ribonucleoside triphosphate metabolic process",120,0,0.04,923,"1.0000","1.00000"
"924","GO:0009201","ribonucleoside triphosphate biosynthetic process",57,0,0.02,924,"1.0000","1.00000"
"925","GO:0009205","purine ribonucleoside triphosphate metabolic process",107,0,0.03,925,"1.0000","1.00000"
"926","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",44,0,0.01,926,"1.0000","1.00000"
"927","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",18,0,0.01,927,"1.0000","1.00000"
"928","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",18,0,0.01,928,"1.0000","1.00000"
"929","GO:0009218","pyrimidine ribonucleotide metabolic process",28,0,0.01,929,"1.0000","1.00000"
"930","GO:0009219","pyrimidine deoxyribonucleotide metabolic process",5,0,0,930,"1.0000","1.00000"
"931","GO:0009220","pyrimidine ribonucleotide biosynthetic process",28,0,0.01,931,"1.0000","1.00000"
"932","GO:0009221","pyrimidine deoxyribonucleotide biosynthetic process",5,0,0,932,"1.0000","1.00000"
"933","GO:0009225","nucleotide-sugar metabolic process",58,0,0.02,933,"1.0000","1.00000"
"934","GO:0009226","nucleotide-sugar biosynthetic process",47,0,0.01,934,"1.0000","1.00000"
"935","GO:0009228","thiamine biosynthetic process",6,0,0,935,"1.0000","1.00000"
"936","GO:0009229","thiamine diphosphate biosynthetic process",5,0,0,936,"1.0000","1.00000"
"937","GO:0009231","riboflavin biosynthetic process",10,0,0,937,"1.0000","1.00000"
"938","GO:0009240","isopentenyl diphosphate biosynthetic process",23,0,0.01,938,"1.0000","1.00000"
"939","GO:0009247","glycolipid biosynthetic process",49,0,0.02,939,"1.0000","1.00000"
"940","GO:0009249","protein lipoylation",7,0,0,940,"1.0000","1.00000"
"941","GO:0009250","glucan biosynthetic process",151,0,0.05,941,"1.0000","1.00000"
"942","GO:0009251","glucan catabolic process",30,0,0.01,942,"1.0000","1.00000"
"943","GO:0009259","ribonucleotide metabolic process",231,0,0.07,943,"1.0000","1.00000"
"944","GO:0009260","ribonucleotide biosynthetic process",131,0,0.04,944,"1.0000","1.00000"
"945","GO:0009262","deoxyribonucleotide metabolic process",10,0,0,945,"1.0000","1.00000"
"946","GO:0009263","deoxyribonucleotide biosynthetic process",7,0,0,946,"1.0000","1.00000"
"947","GO:0009264","deoxyribonucleotide catabolic process",5,0,0,947,"1.0000","1.00000"
"948","GO:0009265","2'-deoxyribonucleotide biosynthetic process",6,0,0,948,"1.0000","1.00000"
"949","GO:0009267","cellular response to starvation",162,0,0.05,949,"1.0000","1.00000"
"950","GO:0009268","response to pH",10,0,0,950,"1.0000","1.00000"
"951","GO:0009269","response to desiccation",21,0,0.01,951,"1.0000","1.00000"
"952","GO:0009292","horizontal gene transfer",29,0,0.01,952,"1.0000","1.00000"
"953","GO:0009294","DNA-mediated transformation",29,0,0.01,953,"1.0000","1.00000"
"954","GO:0009298","GDP-mannose biosynthetic process",7,0,0,954,"1.0000","1.00000"
"955","GO:0009299","mRNA transcription",12,0,0,955,"1.0000","1.00000"
"956","GO:0009303","rRNA transcription",12,0,0,956,"1.0000","1.00000"
"957","GO:0009306","protein secretion",22,0,0.01,957,"1.0000","1.00000"
"958","GO:0009308","amine metabolic process",220,0,0.07,958,"1.0000","1.00000"
"959","GO:0009309","amine biosynthetic process",35,0,0.01,959,"1.0000","1.00000"
"960","GO:0009310","amine catabolic process",11,0,0,960,"1.0000","1.00000"
"961","GO:0009311","oligosaccharide metabolic process",96,0,0.03,961,"1.0000","1.00000"
"962","GO:0009312","oligosaccharide biosynthetic process",44,0,0.01,962,"1.0000","1.00000"
"963","GO:0009313","oligosaccharide catabolic process",22,0,0.01,963,"1.0000","1.00000"
"964","GO:0009394","2'-deoxyribonucleotide metabolic process",8,0,0,964,"1.0000","1.00000"
"965","GO:0009395","phospholipid catabolic process",20,0,0.01,965,"1.0000","1.00000"
"966","GO:0009396","folic acid-containing compound biosynthetic process",15,0,0,966,"1.0000","1.00000"
"967","GO:0009403","toxin biosynthetic process",21,0,0.01,967,"1.0000","1.00000"
"968","GO:0009404","toxin metabolic process",50,0,0.02,968,"1.0000","1.00000"
"969","GO:0009407","toxin catabolic process",30,0,0.01,969,"1.0000","1.00000"
"970","GO:0009408","response to heat",392,0,0.12,970,"1.0000","1.00000"
"971","GO:0009409","response to cold",665,0,0.2,971,"1.0000","1.00000"
"972","GO:0009410","response to xenobiotic stimulus",9,0,0,972,"1.0000","1.00000"
"973","GO:0009411","response to UV",128,0,0.04,973,"1.0000","1.00000"
"974","GO:0009413","response to flooding",6,0,0,974,"1.0000","1.00000"
"975","GO:0009414","response to water deprivation",1188,0,0.37,975,"1.0000","1.00000"
"976","GO:0009415","response to water",1290,0,0.4,976,"1.0000","1.00000"
"977","GO:0009423","chorismate biosynthetic process",11,0,0,977,"1.0000","1.00000"
"978","GO:0009435","NAD biosynthetic process",9,0,0,978,"1.0000","1.00000"
"979","GO:0009438","methylglyoxal metabolic process",9,0,0,979,"1.0000","1.00000"
"980","GO:0009445","putrescine metabolic process",10,0,0,980,"1.0000","1.00000"
"981","GO:0009446","putrescine biosynthetic process",5,0,0,981,"1.0000","1.00000"
"982","GO:0009447","putrescine catabolic process",5,0,0,982,"1.0000","1.00000"
"983","GO:0009451","RNA modification",371,0,0.11,983,"1.0000","1.00000"
"984","GO:0009452","7-methylguanosine RNA capping",5,0,0,984,"1.0000","1.00000"
"985","GO:0009553","embryo sac development",172,0,0.05,985,"1.0000","1.00000"
"986","GO:0009554","megasporogenesis",13,0,0,986,"1.0000","1.00000"
"987","GO:0009555","pollen development",414,0,0.13,987,"1.0000","1.00000"
"988","GO:0009556","microsporogenesis",30,0,0.01,988,"1.0000","1.00000"
"989","GO:0009558","embryo sac cellularization",6,0,0,989,"1.0000","1.00000"
"990","GO:0009559","embryo sac central cell differentiation",33,0,0.01,990,"1.0000","1.00000"
"991","GO:0009560","embryo sac egg cell differentiation",5,0,0,991,"1.0000","1.00000"
"992","GO:0009561","megagametogenesis",77,0,0.02,992,"1.0000","1.00000"
"993","GO:0009566","fertilization",75,0,0.02,993,"1.0000","1.00000"
"994","GO:0009567","double fertilization forming a zygote and endosperm",74,0,0.02,994,"1.0000","1.00000"
"995","GO:0009581","detection of external stimulus",32,0,0.01,995,"1.0000","1.00000"
"996","GO:0009582","detection of abiotic stimulus",32,0,0.01,996,"1.0000","1.00000"
"997","GO:0009583","detection of light stimulus",24,0,0.01,997,"1.0000","1.00000"
"998","GO:0009584","detection of visible light",6,0,0,998,"1.0000","1.00000"
"999","GO:0009585","red, far-red light phototransduction",22,0,0.01,999,"1.0000","1.00000"
"1000","GO:0009593","detection of chemical stimulus",31,0,0.01,1000,"1.0000","1.00000"
"1001","GO:0009595","detection of biotic stimulus",9,0,0,1001,"1.0000","1.00000"
"1002","GO:0009608","response to symbiont",11,0,0,1002,"1.0000","1.00000"
"1003","GO:0009610","response to symbiotic fungus",9,0,0,1003,"1.0000","1.00000"
"1004","GO:0009611","response to wounding",846,0,0.26,1004,"1.0000","1.00000"
"1005","GO:0009612","response to mechanical stimulus",21,0,0.01,1005,"1.0000","1.00000"
"1006","GO:0009615","response to virus",99,0,0.03,1006,"1.0000","1.00000"
"1007","GO:0009616","RNAi-mediated antiviral immune response",14,0,0,1007,"1.0000","1.00000"
"1008","GO:0009617","response to bacterium",1327,0,0.41,1008,"1.0000","1.00000"
"1009","GO:0009620","response to fungus",1101,0,0.34,1009,"1.0000","1.00000"
"1010","GO:0009625","response to insect",30,0,0.01,1010,"1.0000","1.00000"
"1011","GO:0009626","plant-type hypersensitive response",79,0,0.02,1011,"1.0000","1.00000"
"1012","GO:0009627","systemic acquired resistance",123,0,0.04,1012,"1.0000","1.00000"
"1013","GO:0009631","cold acclimation",64,0,0.02,1013,"1.0000","1.00000"
"1014","GO:0009635","response to herbicide",9,0,0,1014,"1.0000","1.00000"
"1015","GO:0009636","response to toxic substance",156,0,0.05,1015,"1.0000","1.00000"
"1016","GO:0009637","response to blue light",183,0,0.06,1016,"1.0000","1.00000"
"1017","GO:0009638","phototropism",36,0,0.01,1017,"1.0000","1.00000"
"1018","GO:0009640","photomorphogenesis",110,0,0.03,1018,"1.0000","1.00000"
"1019","GO:0009641","shade avoidance",26,0,0.01,1019,"1.0000","1.00000"
"1020","GO:0009642","response to light intensity",358,0,0.11,1020,"1.0000","1.00000"
"1021","GO:0009643","photosynthetic acclimation",12,0,0,1021,"1.0000","1.00000"
"1022","GO:0009644","response to high light intensity",73,0,0.02,1022,"1.0000","1.00000"
"1023","GO:0009645","response to low light intensity stimulus",32,0,0.01,1023,"1.0000","1.00000"
"1024","GO:0009646","response to absence of light",48,0,0.01,1024,"1.0000","1.00000"
"1025","GO:0009648","photoperiodism",296,0,0.09,1025,"1.0000","1.00000"
"1026","GO:0009649","entrainment of circadian clock",17,0,0.01,1026,"1.0000","1.00000"
"1027","GO:0009650","UV protection",9,0,0,1027,"1.0000","1.00000"
"1028","GO:0009652","thigmotropism",5,0,0,1028,"1.0000","1.00000"
"1029","GO:0009657","plastid organization",322,0,0.1,1029,"1.0000","1.00000"
"1030","GO:0009658","chloroplast organization",246,0,0.08,1030,"1.0000","1.00000"
"1031","GO:0009660","amyloplast organization",5,0,0,1031,"1.0000","1.00000"
"1032","GO:0009662","etioplast organization",9,0,0,1032,"1.0000","1.00000"
"1033","GO:0009663","plasmodesma organization",5,0,0,1033,"1.0000","1.00000"
"1034","GO:0009664","plant-type cell wall organization",185,0,0.06,1034,"1.0000","1.00000"
"1035","GO:0009668","plastid membrane organization",58,0,0.02,1035,"1.0000","1.00000"
"1036","GO:0009682","induced systemic resistance",46,0,0.01,1036,"1.0000","1.00000"
"1037","GO:0009683","indoleacetic acid metabolic process",11,0,0,1037,"1.0000","1.00000"
"1038","GO:0009684","indoleacetic acid biosynthetic process",10,0,0,1038,"1.0000","1.00000"
"1039","GO:0009685","gibberellin metabolic process",44,0,0.01,1039,"1.0000","1.00000"
"1040","GO:0009686","gibberellin biosynthetic process",40,0,0.01,1040,"1.0000","1.00000"
"1041","GO:0009687","abscisic acid metabolic process",43,0,0.01,1041,"1.0000","1.00000"
"1042","GO:0009688","abscisic acid biosynthetic process",33,0,0.01,1042,"1.0000","1.00000"
"1043","GO:0009690","cytokinin metabolic process",41,0,0.01,1043,"1.0000","1.00000"
"1044","GO:0009691","cytokinin biosynthetic process",22,0,0.01,1044,"1.0000","1.00000"
"1045","GO:0009692","ethylene metabolic process",31,0,0.01,1045,"1.0000","1.00000"
"1046","GO:0009693","ethylene biosynthetic process",31,0,0.01,1046,"1.0000","1.00000"
"1047","GO:0009694","jasmonic acid metabolic process",49,0,0.02,1047,"1.0000","1.00000"
"1048","GO:0009695","jasmonic acid biosynthetic process",34,0,0.01,1048,"1.0000","1.00000"
"1049","GO:0009696","salicylic acid metabolic process",50,0,0.02,1049,"1.0000","1.00000"
"1050","GO:0009697","salicylic acid biosynthetic process",23,0,0.01,1050,"1.0000","1.00000"
"1051","GO:0009698","phenylpropanoid metabolic process",147,0,0.05,1051,"1.0000","1.00000"
"1052","GO:0009699","phenylpropanoid biosynthetic process",113,0,0.03,1052,"1.0000","1.00000"
"1053","GO:0009700","indole phytoalexin biosynthetic process",21,0,0.01,1053,"1.0000","1.00000"
"1054","GO:0009704","de-etiolation",13,0,0,1054,"1.0000","1.00000"
"1055","GO:0009718","anthocyanin-containing compound biosynthetic process",40,0,0.01,1055,"1.0000","1.00000"
"1056","GO:0009720","detection of hormone stimulus",8,0,0,1056,"1.0000","1.00000"
"1057","GO:0009723","response to ethylene",265,0,0.08,1057,"1.0000","1.00000"
"1058","GO:0009726","detection of endogenous stimulus",8,0,0,1058,"1.0000","1.00000"
"1059","GO:0009737","response to abscisic acid",1217,0,0.37,1059,"1.0000","1.00000"
"1060","GO:0009738","abscisic acid-activated signaling pathway",273,0,0.08,1060,"1.0000","1.00000"
"1061","GO:0009739","response to gibberellin",142,0,0.04,1061,"1.0000","1.00000"
"1062","GO:0009740","gibberellic acid mediated signaling pathway",58,0,0.02,1062,"1.0000","1.00000"
"1063","GO:0009741","response to brassinosteroid",129,0,0.04,1063,"1.0000","1.00000"
"1064","GO:0009742","brassinosteroid mediated signaling pathway",82,0,0.03,1064,"1.0000","1.00000"
"1065","GO:0009743","response to carbohydrate",217,0,0.07,1065,"1.0000","1.00000"
"1066","GO:0009744","response to sucrose",86,0,0.03,1066,"1.0000","1.00000"
"1067","GO:0009746","response to hexose",86,0,0.03,1067,"1.0000","1.00000"
"1068","GO:0009749","response to glucose",82,0,0.03,1068,"1.0000","1.00000"
"1069","GO:0009750","response to fructose",21,0,0.01,1069,"1.0000","1.00000"
"1070","GO:0009751","response to salicylic acid",364,0,0.11,1070,"1.0000","1.00000"
